1,419.520250,0.9822,-0.0047,0.1874,0.0056
0,419.526147,0.9314,-0.3520,-0.0848,-0.0371
1,419.530528,0.9820,-0.0034,0.1885,0.0051
0,419.535919,0.9310,-0.3529,-0.0854,-0.0371
1,419.540272,0.9818,-0.0030,0.1899,0.0057
0,419.545686,0.9306,-0.3538,-0.0862,-0.0370
1,419.550065,0.9817,-0.0040,0.1902,0.0062
0,419.555931,0.9301,-0.3549,-0.0868,-0.0368
1,419.560299,0.9816,-0.0049,0.1905,0.0076
0,419.566186,0.9297,-0.3559,-0.0873,-0.0369
1,419.570569,0.9815,-0.0054,0.1908,0.0093
0,419.576375,0.9292,-0.3571,-0.0878,-0.0368
1,419.580758,0.9814,-0.0058,0.1910,0.0111
0,419.586573,0.9287,-0.3583,-0.0879,-0.0366
1,419.590939,0.9813,-0.0056,0.1917,0.0133
0,419.596782,0.9283,-0.3595,-0.0879,-0.0365
1,419.601148,0.9811,-0.0051,0.1924,0.0156
0,419.606978,0.9278,-0.3608,-0.0879,-0.0364
1,419.611363,0.9810,-0.0044,0.1931,0.0172
0,419.617192,0.9272,-0.3621,-0.0880,-0.0365
1,419.621565,0.9808,-0.0034,0.1938,0.0182
0,419.627378,0.9268,-0.3632,-0.0882,-0.0367
1,419.631749,0.9807,-0.0024,0.1945,0.0186
0,419.637086,0.9263,-0.3643,-0.0884,-0.0370
1,419.641438,0.9805,-0.0018,0.1953,0.0195
0,419.646782,0.9258,-0.3654,-0.0886,-0.0372
1,419.651145,0.9804,-0.0015,0.1958,0.0208
0,419.656960,0.9255,-0.3663,-0.0886,-0.0373
1,419.661331,0.9803,-0.0011,0.1961,0.0223
0,419.666652,0.9251,-0.3672,-0.0887,-0.0374
1,419.671027,0.9803,-0.0011,0.1958,0.0237
0,419.676368,0.9248,-0.3680,-0.0891,-0.0374
1,419.680743,0.9804,-0.0013,0.1950,0.0253
0,419.686075,0.9245,-0.3687,-0.0895,-0.0372
1,419.690437,0.9807,-0.0017,0.1938,0.0271
0,419.696287,0.9242,-0.3694,-0.0898,-0.0370
1,419.700658,0.9808,-0.0025,0.1924,0.0292
0,419.705993,0.9238,-0.3701,-0.0901,-0.0367
1,419.710346,0.9810,-0.0031,0.1911,0.0314
0,419.715661,0.9235,-0.3708,-0.0903,-0.0366
1,419.720022,0.9812,-0.0034,0.1899,0.0337
0,419.725366,0.9233,-0.3715,-0.0903,-0.0364
1,419.729735,0.9813,-0.0038,0.1887,0.0358
0,419.735068,0.9231,-0.3719,-0.0903,-0.0364
0,419.745180,0.9230,-0.3723,-0.0905,-0.0363
1,419.749550,0.9817,-0.0042,0.1863,0.0387
0,419.755387,0.9228,-0.3727,-0.0906,-0.0361
1,419.759759,0.9818,-0.0039,0.1853,0.0401
0,419.765567,0.9227,-0.3732,-0.0903,-0.0359
1,419.769947,0.9820,-0.0037,0.1842,0.0414
0,419.775262,0.9225,-0.3737,-0.0901,-0.0356
1,419.779625,0.9822,-0.0034,0.1829,0.0423
0,419.785418,0.9223,-0.3742,-0.0899,-0.0354
1,419.789774,0.9824,-0.0028,0.1819,0.0429
0,419.795104,0.9221,-0.3748,-0.0896,-0.0351
1,419.799471,0.9825,-0.0023,0.1811,0.0433
0,419.804790,0.9219,-0.3754,-0.0892,-0.0348
1,419.809162,0.9825,-0.0021,0.1805,0.0443
0,419.814471,0.9217,-0.3760,-0.0891,-0.0345
1,419.818844,0.9825,-0.0023,0.1802,0.0458
0,419.824169,0.9214,-0.3766,-0.0888,-0.0344
1,419.828525,0.9825,-0.0026,0.1799,0.0469
0,419.833869,0.9211,-0.3774,-0.0886,-0.0342
1,419.838229,0.9825,-0.0027,0.1797,0.0479
0,419.844055,0.9208,-0.3784,-0.0886,-0.0342
1,419.848435,0.9825,-0.0025,0.1794,0.0485
0,419.853773,0.9204,-0.3792,-0.0886,-0.0342
0,419.863391,0.9200,-0.3801,-0.0885,-0.0339
1,419.867735,0.9828,-0.0029,0.1780,0.0487
0,419.873108,0.9197,-0.3809,-0.0882,-0.0339
1,419.879466,0.9829,-0.0038,0.1771,0.0488
0,419.884823,0.9195,-0.3817,-0.0879,-0.0338
1,419.889197,0.9831,-0.0048,0.1764,0.0488
0,419.895041,0.9192,-0.3824,-0.0875,-0.0336
1,419.899405,0.9832,-0.0059,0.1759,0.0489
0,419.905248,0.9189,-0.3832,-0.0874,-0.0334
1,419.909600,0.9832,-0.0072,0.1758,0.0492
0,419.915456,0.9185,-0.3842,-0.0873,-0.0334
1,419.919808,0.9831,-0.0083,0.1759,0.0498
0,419.925563,0.9180,-0.3853,-0.0875,-0.0336
1,419.929918,0.9829,-0.0093,0.1765,0.0505
0,419.935658,0.9175,-0.3865,-0.0877,-0.0340
1,419.940051,0.9827,-0.0098,0.1772,0.0511
0,419.945793,0.9170,-0.3876,-0.0880,-0.0344
1,419.950182,0.9826,-0.0103,0.1779,0.0516
0,419.955947,0.9164,-0.3890,-0.0880,-0.0347
1,419.960307,0.9825,-0.0112,0.1783,0.0523
0,419.966064,0.9156,-0.3906,-0.0883,-0.0350
1,419.970411,0.9824,-0.0124,0.1786,0.0529
0,419.976201,0.9149,-0.3922,-0.0886,-0.0353
1,419.980561,0.9824,-0.0134,0.1786,0.0533
0,419.986340,0.9142,-0.3936,-0.0889,-0.0355
1,419.990695,0.9823,-0.0145,0.1786,0.0538
0,419.996471,0.9137,-0.3948,-0.0893,-0.0357
1,420.000838,0.9822,-0.0157,0.1788,0.0544
0,420.006698,0.9130,-0.3962,-0.0898,-0.0359
1,420.011125,0.9822,-0.0170,0.1785,0.0549
0,420.016945,0.9124,-0.3976,-0.0905,-0.0363
1,420.021339,0.9822,-0.0182,0.1783,0.0552
0,420.027132,0.9117,-0.3990,-0.0908,-0.0364
1,420.031519,0.9822,-0.0197,0.1783,0.0557
0,420.037334,0.9112,-0.4001,-0.0910,-0.0367
1,420.041698,0.9821,-0.0209,0.1786,0.0558
0,420.047488,0.9107,-0.4012,-0.0912,-0.0367
1,420.051865,0.9820,-0.0220,0.1790,0.0560
0,420.057695,0.9102,-0.4022,-0.0916,-0.0369
1,420.062069,0.9819,-0.0231,0.1792,0.0560
0,420.067851,0.9095,-0.4036,-0.0920,-0.0371
1,420.072227,0.9818,-0.0242,0.1795,0.0559
0,420.078036,0.9088,-0.4052,-0.0927,-0.0374
1,420.082430,0.9817,-0.0251,0.1803,0.0560
0,420.088210,0.9080,-0.4067,-0.0932,-0.0378
1,420.092616,0.9814,-0.0260,0.1812,0.0563
0,420.098394,0.9072,-0.4083,-0.0941,-0.0383
1,420.102783,0.9813,-0.0269,0.1816,0.0565
0,420.108553,0.9066,-0.4094,-0.0948,-0.0384
1,420.112915,0.9813,-0.0281,0.1816,0.0568
0,420.118679,0.9059,-0.4108,-0.0956,-0.0385
1,420.123043,0.9812,-0.0294,0.1816,0.0573
0,420.128812,0.9052,-0.4122,-0.0966,-0.0387
1,420.133183,0.9811,-0.0307,0.1817,0.0578
0,420.138957,0.9044,-0.4135,-0.0975,-0.0387
1,420.143327,0.9810,-0.0317,0.1820,0.0582
0,420.149076,0.9037,-0.4148,-0.0983,-0.0386
1,420.153456,0.9809,-0.0323,0.1825,0.0584
0,420.159212,0.9031,-0.4160,-0.0989,-0.0386
1,420.163590,0.9808,-0.0328,0.1832,0.0585
0,420.169368,0.9026,-0.4171,-0.0994,-0.0386
1,420.173736,0.9806,-0.0333,0.1838,0.0583
0,420.180664,0.9014,-0.4193,-0.1005,-0.0389
1,420.185018,0.9805,-0.0335,0.1846,0.0579
0,420.190782,0.9008,-0.4205,-0.1011,-0.0390
1,420.195132,0.9803,-0.0335,0.1859,0.0571
0,420.200888,0.9001,-0.4218,-0.1019,-0.0391
1,420.205236,0.9800,-0.0335,0.1876,0.0565
0,420.211021,0.8994,-0.4229,-0.1030,-0.0392
1,420.215394,0.9797,-0.0339,0.1894,0.0560
0,420.221173,0.8989,-0.4240,-0.1038,-0.0391
1,420.225561,0.9794,-0.0343,0.1907,0.0554
0,420.231328,0.8982,-0.4252,-0.1046,-0.0389
1,420.235696,0.9793,-0.0347,0.1915,0.0547
0,420.241467,0.8975,-0.4263,-0.1055,-0.0390
1,420.245840,0.9792,-0.0351,0.1920,0.0542
0,420.251594,0.8970,-0.4272,-0.1063,-0.0392
1,420.255980,0.9791,-0.0351,0.1927,0.0539
0,420.261757,0.8964,-0.4283,-0.1070,-0.0394
1,420.266132,0.9789,-0.0349,0.1937,0.0540
0,420.271935,0.8959,-0.4293,-0.1077,-0.0397
1,420.276328,0.9788,-0.0348,0.1944,0.0543
0,420.282106,0.8953,-0.4303,-0.1083,-0.0401
1,420.286444,0.9786,-0.0346,0.1949,0.0545
0,420.292202,0.8946,-0.4315,-0.1089,-0.0405
1,420.296546,0.9785,-0.0341,0.1957,0.0547
0,420.302313,0.8939,-0.4327,-0.1096,-0.0408
1,420.306677,0.9782,-0.0333,0.1973,0.0551
0,420.312445,0.8934,-0.4337,-0.1101,-0.0408
1,420.318012,0.9775,-0.0317,0.2010,0.0555
0,420.323784,0.8928,-0.4346,-0.1106,-0.0411
1,420.328125,0.9771,-0.0309,0.2028,0.0554
0,420.333890,0.8924,-0.4354,-0.1111,-0.0412
1,420.338241,0.9768,-0.0303,0.2044,0.0551
0,420.343986,0.8920,-0.4362,-0.1114,-0.0413
1,420.348354,0.9766,-0.0299,0.2059,0.0548
0,420.354139,0.8916,-0.4369,-0.1118,-0.0412
1,420.358501,0.9763,-0.0294,0.2074,0.0545
0,420.364291,0.8912,-0.4376,-0.1123,-0.0411
1,420.368646,0.9760,-0.0287,0.2088,0.0543
0,420.374406,0.8907,-0.4384,-0.1129,-0.0412
1,420.378752,0.9758,-0.0283,0.2100,0.0542
0,420.384519,0.8901,-0.4393,-0.1135,-0.0414
1,420.388875,0.9755,-0.0276,0.2112,0.0540
0,420.394682,0.8896,-0.4403,-0.1142,-0.0416
1,420.399030,0.9752,-0.0267,0.2126,0.0540
0,420.404806,0.8890,-0.4413,-0.1151,-0.0419
1,420.409165,0.9749,-0.0256,0.2143,0.0543
0,420.414938,0.8884,-0.4421,-0.1159,-0.0421
1,420.419271,0.9744,-0.0242,0.2164,0.0547
0,420.425037,0.8879,-0.4429,-0.1167,-0.0424
1,420.429397,0.9738,-0.0225,0.2191,0.0553
0,420.435165,0.8875,-0.4435,-0.1172,-0.0426
1,420.439525,0.9731,-0.0209,0.2221,0.0557
0,420.445290,0.8872,-0.4441,-0.1175,-0.0426
1,420.449637,0.9725,-0.0193,0.2251,0.0559
0,420.455427,0.8870,-0.4445,-0.1176,-0.0425
1,420.459792,0.9719,-0.0179,0.2281,0.0558
0,420.465581,0.8867,-0.4451,-0.1174,-0.0424
1,420.469936,0.9712,-0.0167,0.2310,0.0555
0,420.475716,0.8865,-0.4457,-0.1171,-0.0421
1,420.480066,0.9705,-0.0153,0.2341,0.0553
0,420.485840,0.8862,-0.4464,-0.1166,-0.0416
1,420.490188,0.9697,-0.0139,0.2375,0.0553
0,420.495981,0.8859,-0.4472,-0.1161,-0.0411
1,420.500326,0.9688,-0.0123,0.2410,0.0553
0,420.506080,0.8856,-0.4480,-0.1158,-0.0409
1,420.510448,0.9680,-0.0107,0.2444,0.0552
0,420.516197,0.8851,-0.4489,-0.1156,-0.0409
1,420.520545,0.9672,-0.0093,0.2479,0.0551
0,420.526296,0.8848,-0.4496,-0.1155,-0.0412
1,420.530653,0.9662,-0.0079,0.2513,0.0551
0,420.536400,0.8844,-0.4503,-0.1156,-0.0416
1,420.540752,0.9654,-0.0067,0.2546,0.0549
0,420.546600,0.8840,-0.4509,-0.1158,-0.0419
1,420.550966,0.9646,-0.0053,0.2578,0.0548
0,420.556803,0.8835,-0.4517,-0.1161,-0.0422
1,420.561152,0.9637,-0.0040,0.2612,0.0547
0,420.566970,0.8832,-0.4525,-0.1162,-0.0425
1,420.571320,0.9627,-0.0026,0.2649,0.0547
0,420.576670,0.8828,-0.4531,-0.1162,-0.0428
1,420.581021,0.9616,-0.0012,0.2688,0.0547
0,420.586862,0.8824,-0.4538,-0.1161,-0.0429
1,420.591227,0.9605,0.0001,0.2727,0.0547
0,420.596533,0.8821,-0.4545,-0.1160,-0.0429
1,420.600882,0.9595,0.0015,0.2764,0.0546
0,420.606695,0.8818,-0.4551,-0.1160,-0.0428
1,420.611070,0.9584,0.0027,0.2802,0.0546
0,420.616850,0.8815,-0.4558,-0.1160,-0.0425
1,420.621208,0.9573,0.0037,0.2838,0.0544
0,420.627006,0.8811,-0.4565,-0.1161,-0.0422
1,420.631351,0.9563,0.0043,0.2872,0.0541
0,420.637150,0.8807,-0.4572,-0.1161,-0.0419
1,420.641509,0.9553,0.0049,0.2905,0.0538
0,420.647312,0.8803,-0.4579,-0.1163,-0.0416
1,420.651665,0.9543,0.0056,0.2938,0.0536
0,420.657476,0.8799,-0.4588,-0.1165,-0.0413
1,420.661831,0.9533,0.0064,0.2971,0.0536
0,420.667644,0.8795,-0.4596,-0.1166,-0.0410
1,420.672007,0.9523,0.0074,0.3001,0.0535
0,420.677812,0.8791,-0.4603,-0.1166,-0.0406
1,420.682160,0.9514,0.0085,0.3031,0.0535
0,420.687881,0.8788,-0.4610,-0.1165,-0.0401
1,420.692242,0.9504,0.0097,0.3062,0.0536
0,420.697976,0.8786,-0.4615,-0.1163,-0.0392
1,420.702356,0.9494,0.0106,0.3092,0.0536
0,420.708087,0.8785,-0.4618,-0.1160,-0.0383
1,420.712480,0.9485,0.0114,0.3120,0.0535
0,420.719391,0.8786,-0.4621,-0.1149,-0.0359
1,420.723755,0.9476,0.0122,0.3146,0.0533
0,420.729506,0.8788,-0.4620,-0.1141,-0.0347
1,420.733861,0.9467,0.0132,0.3175,0.0530
0,420.739616,0.8792,-0.4617,-0.1130,-0.0338
1,420.743989,0.9456,0.0143,0.3206,0.0528
0,420.749739,0.8797,-0.4611,-0.1118,-0.0327
1,420.754110,0.9446,0.0152,0.3234,0.0525
0,420.759862,0.8803,-0.4603,-0.1103,-0.0314
1,420.764196,0.9437,0.0165,0.3261,0.0519
0,420.769960,0.8811,-0.4592,-0.1088,-0.0300
1,420.774340,0.9427,0.0181,0.3289,0.0517
0,420.780082,0.8820,-0.4581,-0.1071,-0.0282
1,420.784428,0.9420,0.0189,0.3310,0.0518
0,420.790196,0.8831,-0.4566,-0.1053,-0.0262
1,420.794561,0.9414,0.0197,0.3326,0.0518
0,420.800323,0.8842,-0.4548,-0.1035,-0.0239
1,420.804674,0.9406,0.0206,0.3347,0.0521
0,420.810411,0.8854,-0.4530,-0.1017,-0.0212
1,420.814752,0.9398,0.0208,0.3370,0.0527
0,420.820531,0.8867,-0.4510,-0.1001,-0.0183
1,420.824893,0.9388,0.0206,0.3394,0.0530
0,420.830649,0.8879,-0.4490,-0.0986,-0.0150
1,420.835033,0.9379,0.0204,0.3422,0.0532
0,420.840773,0.8892,-0.4469,-0.0969,-0.0114
1,420.845123,0.9368,0.0197,0.3451,0.0530
0,420.850901,0.8906,-0.4447,-0.0950,-0.0078
1,420.855328,0.9358,0.0191,0.3481,0.0523
0,420.861081,0.8921,-0.4423,-0.0927,-0.0043
1,420.866695,0.9338,0.0176,0.3536,0.0505
0,420.872468,0.8936,-0.4398,-0.0898,-0.0007
1,420.876412,0.9332,0.0165,0.3553,0.0491
0,420.882188,0.8951,-0.4373,-0.0867,0.0029
1,420.886573,0.9329,0.0153,0.3566,0.0480
0,420.892332,0.8966,-0.4348,-0.0835,0.0065
1,420.896728,0.9324,0.0140,0.3580,0.0472
0,420.902488,0.8979,-0.4326,-0.0806,0.0101
